tourney_date,surface,tourney_level,best_of,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_age,winner_ht,winner_hand,loser_age,loser_ht,loser_hand,round
20250716,Clay,A,3,Camilo Ugo Carabelli,Cristian Garin,200116,106426,59,117,26.080766598220396,185.0,R,29.127994524298426,185.0,R,1st Round
20250716,Clay,A,3,Sebastian Baez,Nicolai Budkov Kjaer,202104,149282,37,298,24.54757015742642,170.0,R,18.872005475701574,188.0,R,2nd Round
20250716,Clay,A,3,Ignacio Buse,Kamil Majchrzak,209860,111794,167,81,21.308692676249144,185.0,R,29.505817932922657,180.0,R,2nd Round
20250716,Clay,A,3,Roman Andres Burruchaga,Patrick Zahraj,208882,200452,136,283,23.477070499657767,183.0,R,25.998631074606433,188.0,R,2nd Round
20250716,Clay,A,3,Mariano Navone,Mariano Barrios,208363,122628,75,124,24.380561259411362,178.0,R,31.33196440793977,,U,1st Round
20250716,Clay,A,3,Christian Ruud,Dominic Stricker,102104,208502,13,229,52.89253935660506,188.0,R,22.915811088295687,183.0,L,2nd Round
20250716,Clay,A,3,Jesper De Jong,Vit Kopriva,207411,200240,106,83,25.125256673511295,180.0,R,28.084873374401095,178.0,R,2nd Round
20250716,Clay,A,3,Tallon Griekspoor,Andrea Pellegrino,134868,126504,29,139,29.037645448323065,188.0,R,28.314852840520192,185.0,R,2nd Round
20250716,Clay,A,3,Luciano Darderi,Elias Ymer,209260,111200,55,264,23.416837782340863,183.0,R,29.26488706365503,185.0,R,2nd Round
20250717,Hard,A,3,Tristan Schoolkate,Daniel Altmaier,209262,127157,110,61,24.386036960985628,183.0,R,26.844626967830255,188.0,R,2nd Round
20250717,Clay,A,3,Jerome Kym,Francesco Passaro,208843,208859,154,131,22.425735797399042,198.0,R,24.522929500342233,180.0,R,2nd Round
20250717,Hard,A,3,Eduardo Nava,Bu Y.,124013,-1,123,73,28.35044490075291,180.0,R,,,,2nd Round
20250717,Hard,A,3,Adam Walton,Nishesh Basavareddy,200443,210460,97,111,26.250513347022586,183.0,R,20.20807665982204,180.0,R,2nd Round
20250717,Hard,A,3,James Duckworth,Alejandro Davidovich Fokina,105902,200221,113,26,33.48665297741273,183.0,R,26.116358658453116,183.0,R,2nd Round
20250717,Clay,A,3,Damir Dzumhur,Hugo Gaston,106000,200384,70,91,33.158110882956876,175.0,R,24.804928131416837,173.0,L,2nd Round
20250717,Hard,A,3,Denis Shapovalov,Govind Nanda,133430,207181,33,405,26.255989048596852,185.0,L,24.410677618069816,178.0,R,2nd Round
20250717,Clay,A,3,Francisco Cerundolo,Mariano Navone,202103,208363,20,75,26.926762491444215,185.0,R,24.383299110198493,178.0,R,2nd Round
20250717,Clay,A,3,Francisco Comesana,Roberto Carballes Baena,207681,106148,74,79,24.777549623545518,178.0,R,32.31759069130732,183.0,R,2nd Round
20250717,Hard,A,3,Andrej Kovacevic,Luis Carlos Alvarez Valdes,133441,211468,76,784,37.05133470225873,,U,,,U,2nd Round
20250717,Clay,A,3,Alexander Bublik,Alexander Shevchenko,122330,207686,34,101,28.082135523613964,196.0,R,24.629705681040384,185.0,R,2nd Round
20250717,Clay,A,3,Juan Manuel Cerundolo,David Goffin,207678,105676,109,68,23.668720054757017,183.0,L,34.60917180013689,180.0,R,2nd Round
20250717,Clay,A,3,Arthur Cazaux,Tomas Martin Etcheverry,209070,144869,116,58,22.899383983572896,183.0,R,25.998631074606433,196.0,R,2nd Round
20250717,Clay,A,3,Camilo Ugo Carabelli,Botic Van De Zandschulp,200116,122298,59,100,26.083504449007528,185.0,R,29.78507871321013,191.0,R,2nd Round
20250717,Clay,A,3,Filip Misolic,Nuno Borges,209209,132686,105,35,23.939767282683093,180.0,R,28.40520191649555,185.0,R,2nd Round
20250717,Hard,A,3,Andrey Rublev,Alejandro Hernandez,126094,103060,10,493,27.73990417522245,188.0,R,47.79192334017796,180.0,R,2nd Round
20250717,Hard,A,3,Juan Pablo Ficovich,Quentin Halys,126663,111460,148,52,28.476386036960985,191.0,R,28.722792607802873,191.0,R,2nd Round
20250718,Clay,A,3,Arthur Cazaux,Jerome Kym,209070,208843,116,154,22.902121834360027,183.0,R,22.428473648186174,198.0,R,Quarterfinals
20250718,Clay,A,3,Luciano Darderi,Sebastian Baez,209260,202104,55,37,23.422313483915126,183.0,R,24.553045859000683,170.0,R,Quarterfinals
20250718,Hard,A,3,Andrej Kovacevic,Juan Pablo Ficovich,133441,126663,76,148,37.054072553045856,,U,28.479123887748116,191.0,R,Quarterfinals
20250718,Hard,A,3,Denis Shapovalov,Tristan Schoolkate,133430,209262,33,110,26.258726899383984,185.0,L,24.38877481177276,183.0,R,Quarterfinals
20250718,Clay,A,3,Camilo Ugo Carabelli,Filip Misolic,200116,209209,59,105,26.086242299794662,185.0,R,23.942505133470227,180.0,R,Quarterfinals
20250718,Hard,A,3,Adam Walton,James Duckworth,200443,105902,97,113,26.253251197809718,183.0,R,33.489390828199866,183.0,R,Quarterfinals
20250718,Clay,A,3,Juan Manuel Cerundolo,Christian Ruud,207678,102104,109,13,23.67145790554415,183.0,L,52.89801505817933,188.0,R,Quarterfinals
20250718,Clay,A,3,Alexander Bublik,Francisco Comesana,122330,207681,34,74,28.084873374401095,196.0,R,24.78028747433265,178.0,R,Quarterfinals
20250718,Clay,A,3,Ignacio Buse,Roman Andres Burruchaga,209860,208882,167,136,21.31416837782341,185.0,R,23.482546201232033,183.0,R,Quarterfinals
20250718,Clay,A,3,Francisco Cerundolo,Damir Dzumhur,202103,106000,20,70,26.92950034223135,185.0,R,33.16084873374401,175.0,R,Quarterfinals
20250718,Hard,A,3,Andrey Rublev,Eduardo Nava,126094,124013,10,123,27.742642026009584,188.0,R,28.35318275154004,180.0,R,Quarterfinals
20250718,Clay,A,3,Jesper De Jong,Tallon Griekspoor,207411,134868,106,29,25.130732375085557,180.0,R,29.04312114989733,188.0,R,Quarterfinals
20250719,Clay,A,3,Alexander Bublik,Arthur Cazaux,122330,209070,34,116,28.087611225188226,196.0,R,22.90485968514716,183.0,R,Semifinals
20250719,Clay,A,3,Juan Manuel Cerundolo,Ignacio Buse,207678,209860,109,167,23.67419575633128,183.0,L,21.31690622861054,185.0,R,Semifinals
20250719,Hard,A,3,Denis Shapovalov,Adam Walton,133430,200443,33,97,26.261464750171115,185.0,L,26.255989048596852,183.0,R,Semifinals
20250719,Clay,A,3,Luciano Darderi,Francisco Cerundolo,209260,202103,55,20,23.42505133470226,183.0,R,26.93223819301848,185.0,R,Semifinals
20250719,Hard,A,3,Andrej Kovacevic,Andrey Rublev,133441,126094,76,10,37.05681040383299,,U,27.745379876796715,188.0,R,Semifinals
20250719,Clay,A,3,Jesper De Jong,Camilo Ugo Carabelli,207411,200116,106,59,25.13347022587269,180.0,R,26.088980150581794,185.0,R,Semifinals
20250720,Hard,A,3,Denis Shapovalov,Andrej Kovacevic,133430,133441,33,76,26.26420260095825,185.0,L,37.059548254620125,,U,The Final
20250720,Clay,A,3,Luciano Darderi,Jesper De Jong,209260,207411,55,106,23.42778918548939,183.0,R,25.136208076659823,180.0,R,The Final
20250720,Clay,A,3,Francesco Passaro,Mladen Dodig,208859,129118,121,242,24.531143052703626,180.0,R,37.6974674880219,,U,1st Round
20250720,Clay,A,3,Alexander Bublik,Juan Manuel Cerundolo,122330,207678,34,109,28.09034907597536,196.0,R,23.67693360711841,183.0,L,The Final
20250720,Clay,A,3,Vit Kopriva,Raphael Collignon,200240,209920,79,88,28.095824777549623,178.0,R,23.515400410677618,191.0,R,1st Round
20250721,Clay,A,3,Chun Hsin Tseng,Giulio Zeppieri,202358,206748,101,290,23.95071868583162,175.0,R,23.619438740588638,183.0,L,1st Round
20250721,Clay,A,3,Norbert Gombos,Hugo Gaston,105613,200384,307,99,34.93771389459275,193.0,R,24.815879534565365,173.0,L,1st Round
20250721,Hard,A,3,Reilly Opelka,Murphy Cassone,124187,209326,74,185,27.89596167008898,211.0,R,22.92950034223135,188.0,R,1st Round
20250721,Clay,A,3,Alexander Shevchenko,Daniel Elahi Galan,207686,123755,110,125,24.640657084188913,185.0,R,29.089664613278575,191.0,R,1st Round
20250721,Hard,A,3,Ethan Quinn,O Connell C.,210319,-1,86,77,21.357973990417523,191.0,R,,,,1st Round
20250721,Hard,A,3,Daniel Evans,Zizou Bergs,105554,200267,144,52,35.162217659137575,175.0,R,26.132785763175907,185.0,R,1st Round
20250721,Clay,A,3,Stan Wawrinka,Alvaro Guillen Meza,104527,208223,156,244,40.31485284052019,183.0,R,22.548939082819988,175.0,R,1st Round
20250721,Clay,A,3,Titouan Droguet,Cristian Garin,208169,106426,176,118,24.098562628336754,191.0,R,29.141683778234086,185.0,R,1st Round
20250721,Clay,A,3,Nikoloz Basilashvili,Roberto Carballes Baena,105932,106148,114,85,33.4072553045859,185.0,R,32.328542094455855,183.0,R,1st Round
20250721,Clay,A,3,Terence Atmane,Dusan Lajovic,209279,105583,136,129,23.529089664613277,193.0,L,35.058179329226554,183.0,R,1st Round
20250721,Clay,A,3,Carlos Taberner,Pierre Hugues Herbert,126535,105732,111,140,27.95071868583162,183.0,R,34.34360027378508,188.0,R,1st Round
20250721,Hard,A,3,Yoshihito Nishioka,Jenson Brooksby,106415,202385,89,102,29.815195071868583,170.0,L,24.733744010951405,188.0,R,1st Round
20250721,Clay,A,3,Arthur Rinderknech,Facundo Bagnis,126239,105487,65,772,29.9958932238193,196.0,R,35.39493497604381,183.0,L,1st Round
20250721,Hard,A,3,Cameron Norrie,Bill Harris,111815,109977,41,148,29.911019849418206,188.0,L,78.5160848733744,,R,1st Round
20250721,Hard,A,3,Alexandre Muller,Beibit Zhukayev,124186,202320,39,218,28.465434633812457,183.0,R,24.772073921971252,198.0,R,1st Round
20250721,Hard,A,3,Learner Tien,Eduardo Nava,210530,124013,67,116,19.633127994524298,180.0,L,28.361396303901437,180.0,R,1st Round
20250721,Clay,A,3,Marton Fucsovics,Joel Schwaerzler,105916,212082,91,354,33.44832306639288,188.0,R,19.479808350444902,188.0,L,1st Round
20250721,Clay,A,3,Francisco Comesana,Tristan Boyer,207681,207729,73,126,24.788501026694046,178.0,R,24.249144421629023,188.0,R,1st Round
20250721,Hard,A,3,Matteo Arnaldi,Daniel Altmaier,208286,127157,44,56,24.407939767282684,185.0,R,26.855578370978783,188.0,R,1st Round
20250721,Hard,A,3,Matthew McDonald,Casey Smith,100554,103469,95,139,66.943189596167,,R,45.69199178644764,,U,1st Round
20250721,Clay,A,3,Pablo Llamas Ruiz,Kamil Majchrzak,208010,111794,537,78,22.770704996577688,188.0,R,29.519507186858316,180.0,R,1st Round
20250721,Hard,A,3,Fabian Marozsan,Benjamin Bonzi,206681,126127,54,69,25.78507871321013,193.0,R,29.114305270362767,183.0,R,1st Round
20250721,Clay,A,3,Mariano Navone,Mariano Barrios,208363,122628,76,142,24.39425051334702,178.0,R,31.345653661875428,,U,1st Round
20250722,Hard,A,3,Cameron Norrie,Lorenzo Musetti,111815,207518,41,7,29.913757700205338,188.0,L,23.38672142368241,185.0,R,2nd Round
20250722,Hard,A,3,Zachary Svajda,Miomir Kecmanovic,208260,200175,153,49,22.64476386036961,175.0,R,25.89185489390828,183.0,R,1st Round
20250722,Hard,A,3,Yifan Wu,Gael Monfils,126895,104792,243,48,31.20602327173169,,U,38.888432580424364,193.0,R,1st Round
20250722,Hard,A,3,Gabriel Diallo,Fabian Marozsan,209113,206681,35,54,23.824777549623544,203.0,R,25.78781656399726,193.0,R,2nd Round
20250722,Hard,A,3,Bryan Shelton,Matthew McDonald,101214,100554,8,95,59.58110882956879,185.0,R,66.94592744695414,,R,2nd Round
20250722,Clay,A,3,Pablo Llamas Ruiz,Terence Atmane,208010,209279,537,136,22.77344284736482,188.0,R,23.531827515400412,193.0,L,2nd Round
20250722,Clay,A,3,Dino Prizmic,Elmer Moller,209976,209284,143,107,19.96167008898015,188.0,R,22.036960985626283,183.0,R,1st Round
20250722,Hard,A,3,Brandon Nakashima,Ethan Quinn,206909,210319,32,86,23.967145790554415,188.0,R,21.360711841204655,191.0,R,2nd Round
20250722,Hard,A,3,Jaume Munar,Marcos Giron,144719,106218,50,57,28.213552361396303,183.0,R,31.994524298425734,180.0,R,1st Round
20250722,Hard,A,3,Andrej Kovacevic,Quentin Halys,133441,111460,66,71,37.06502395619439,,U,28.736481861738536,191.0,R,1st Round
20250722,Hard,A,3,Daniel Evans,Alex Michelsen,105554,210506,144,34,35.16495550992471,175.0,R,20.906228610540726,193.0,R,2nd Round
20250722,Clay,A,3,Jesper De Jong,Mili Poljicak,207411,209890,83,277,25.141683778234086,180.0,R,21.023956194387406,185.0,R,1st Round
20250722,Clay,A,3,Camilo Ugo Carabelli,Francesco Passaro,200116,208859,51,121,26.09719370294319,185.0,R,24.536618754277892,180.0,R,2nd Round
20250722,Clay,A,3,Thiago Seyboth Wild,Jonathan Engel,205734,143027,132,208,25.366187542778917,185.0,R,42.98699520876112,,U,1st Round
20250722,Hard,A,3,Aleksandar Vukic,Mpetshi G.,126846,-1,105,45,29.29226557152635,188.0,R,,,,1st Round
20250722,Clay,A,3,Filip Misolic,Tomas Martin Etcheverry,209209,144869,97,58,23.953456536618756,180.0,R,26.012320328542096,196.0,R,1st Round
20250722,Clay,A,3,Yannick Hanfmann,Lukas Neumayer,105870,209903,141,162,33.68925393566051,193.0,R,22.874743326488705,183.0,R,1st Round
20250722,Clay,A,3,Arthur Cazaux,Ignacio Buse,209070,209860,100,133,22.913073237508556,183.0,R,21.32511978097194,185.0,R,1st Round
20250722,Clay,A,3,Thiago Agustin Tirante,Jaime Faria,202058,210262,130,119,24.281998631074607,185.0,R,21.960301163586585,188.0,R,1st Round
20250722,Clay,A,3,Botic Van De Zandschulp,Nicolas Jarry,122298,111797,103,98,29.79876796714579,191.0,R,29.779603011635867,201.0,R,1st Round
20250722,Clay,A,3,Jan Lennard Struff,Sebastian Ofner,105526,124116,152,138,35.24161533196441,193.0,R,29.193702943189596,191.0,R,1st Round
20250722,Hard,A,3,Bu Y.,David Goffin,-1,105676,75,60,,,,34.62286105407255,180.0,R,1st Round
20250723,Clay,A,3,Alexander Shevchenko,Marton Fucsovics,207686,105916,110,91,24.646132785763175,185.0,R,33.45379876796714,188.0,R,2nd Round
20250723,Clay,A,3,Alexander Bublik,Thiago Agustin Tirante,122330,202058,30,130,28.098562628336754,196.0,R,24.28473648186174,185.0,R,2nd Round
20250723,Clay,A,3,Jan Lennard Struff,Pablo Martinez,105526,103492,152,62,35.24435318275154,193.0,R,45.51950718685831,,R,2nd Round
20250723,Hard,A,3,Learner Tien,Andrey Rublev,210530,126094,67,10,19.638603696098563,180.0,L,27.756331279945243,188.0,R,2nd Round
20250723,Clay,A,3,Arthur Cazaux,Francisco Comesana,209070,207681,100,73,22.915811088295687,183.0,R,24.79397672826831,178.0,R,2nd Round
20250723,Clay,A,3,Arthur Rinderknech,Norbert Gombos,126239,105613,65,307,30.001368925393567,196.0,R,34.94318959616701,193.0,R,2nd Round
20250723,Clay,A,3,Thiago Seyboth Wild,Roberto Bautista Agut,205734,105138,132,53,25.36892539356605,185.0,R,37.27310061601643,183.0,R,2nd Round
20250723,Clay,A,3,Botic Van De Zandschulp,Filip Misolic,122298,209209,103,97,29.801505817932924,191.0,R,23.956194387405887,180.0,R,2nd Round
20250723,Hard,A,3,Alex De Minaur,Bu Y.,200282,-1,13,75,26.428473648186174,183.0,R,,,,2nd Round
20250723,Hard,A,3,Taylor Fritz,Aleksandar Vukic,126203,126846,4,105,27.734428473648187,196.0,R,29.295003422313485,188.0,R,2nd Round
20250723,Hard,A,3,Matteo Arnaldi,Lorenzo Sonego,208286,132283,44,37,24.413415468856947,185.0,R,30.20123203285421,191.0,R,2nd Round
20250723,Clay,A,3,Jesper De Jong,Mariano Navone,207411,208363,83,76,25.144421629021217,180.0,R,24.399726214921287,178.0,R,2nd Round
20250723,Hard,A,3,Corentin Moutet,Alexandre Muller,144895,124186,59,39,26.261464750171115,180.0,L,28.470910335386723,183.0,R,2nd Round
20250723,Hard,A,3,Daniil Medvedev,Reilly Opelka,106421,124187,14,74,29.44558521560575,198.0,R,27.901437371663246,211.0,R,2nd Round
20250723,Hard,A,3,Yifan Wu,Alexei Popyrin,126895,200615,243,24,31.208761122518823,,U,25.965776865160848,196.0,R,2nd Round
20250723,Hard,A,3,Jiri Lehecka,Zachary Svajda,208103,208260,25,153,23.704312114989733,185.0,R,22.647501711156742,175.0,R,2nd Round
20250723,Clay,A,3,Luciano Darderi,Chun Hsin Tseng,209260,202358,46,101,23.43600273785079,183.0,R,23.956194387405887,175.0,R,2nd Round
20250723,Clay,A,3,Damir Dzumhur,Stan Wawrinka,106000,104527,61,156,33.17453798767967,175.0,R,40.32032854209446,183.0,R,2nd Round
20250723,Clay,A,3,Dino Prizmic,Nikoloz Basilashvili,209976,105932,143,114,19.964407939767284,188.0,R,33.412731006160165,185.0,R,2nd Round
20250723,Clay,A,3,Titouan Droguet,Vit Kopriva,208169,200240,176,79,24.10403832991102,191.0,R,28.10403832991102,178.0,R,2nd Round
20250723,Clay,A,3,Carlos Taberner,Francisco Cerundolo,126535,202103,111,19,27.956194387405887,183.0,R,26.94318959616701,185.0,R,2nd Round
20250723,Clay,A,3,Yannick Hanfmann,Sebastian Baez,105870,202104,141,43,33.69199178644764,193.0,R,24.566735112936346,170.0,R,2nd Round
20250724,Hard,A,3,Brandon Nakashima,Cameron Norrie,206909,111815,32,41,23.972621492128678,188.0,R,29.919233401779604,188.0,L,3rd Round
20250724,Hard,A,3,Corentin Moutet,Daniel Evans,144895,105554,59,144,26.26420260095825,180.0,L,35.17043121149897,175.0,R,3rd Round
20250724,Hard,A,3,Bryan Shelton,Gabriel Diallo,101214,209113,8,35,59.58658453114305,185.0,R,23.83025325119781,203.0,R,3rd Round
20250724,Hard,A,3,Alejandro Davidovich Fokina,Learner Tien,200221,210530,26,67,26.135523613963038,183.0,R,19.641341546885695,180.0,L,3rd Round
20250724,Hard,A,3,Frances Tiafoe,Andrej Kovacevic,126207,133441,11,66,27.50718685831622,188.0,R,37.07049965776865,,U,2nd Round
20250724,Clay,A,3,Carlos Taberner,Jesper De Jong,126535,207411,111,83,27.958932238193018,183.0,R,25.14715947980835,180.0,R,Quarterfinals
20250724,Clay,A,3,Luciano Darderi,Dino Prizmic,209260,209976,46,143,23.43874058863792,183.0,R,19.967145790554415,188.0,R,Quarterfinals
20250724,Hard,A,3,Alejandro Davidovich Fokina,Jaume Munar,200221,144719,26,50,26.135523613963038,183.0,R,28.21902806297057,183.0,R,2nd Round
20250724,Hard,A,3,Daniil Medvedev,Yifan Wu,106421,126895,14,243,29.44832306639288,198.0,R,31.211498973305954,,U,3rd Round
20250724,Hard,A,3,Frances Tiafoe,Flavio Cobolli,126207,207925,11,18,27.50718685831622,188.0,R,23.21697467488022,183.0,R,3rd Round
20250724,Clay,A,3,Damir Dzumhur,Titouan Droguet,106000,208169,61,176,33.177275838466805,175.0,R,24.10677618069815,191.0,R,Quarterfinals
20250724,Hard,A,3,Flavio Cobolli,Yoshihito Nishioka,207925,106415,18,89,23.21697467488022,183.0,R,29.82340862422998,170.0,L,2nd Round
20250724,Clay,A,3,Arthur Cazaux,Jan Lennard Struff,209070,105526,100,152,22.91854893908282,183.0,R,35.24709103353867,193.0,R,Quarterfinals
20250724,Clay,A,3,Arthur Rinderknech,Yannick Hanfmann,126239,105870,65,141,30.0041067761807,196.0,R,33.69472963723477,193.0,R,Quarterfinals
20250724,Clay,A,3,Botic Van De Zandschulp,Thiago Seyboth Wild,122298,205734,103,132,29.804243668720055,191.0,R,25.371663244353183,185.0,R,Quarterfinals
20250724,Clay,A,3,Alexander Bublik,Alexander Shevchenko,122330,207686,30,110,28.10130047912389,196.0,R,24.648870636550306,185.0,R,Quarterfinals
20250724,Hard,A,3,Alex De Minaur,Jiri Lehecka,200282,208103,13,25,26.431211498973305,183.0,R,23.707049965776864,185.0,R,3rd Round
20250725,Clay,A,3,Alexander Bublik,Botic Van De Zandschulp,122330,122298,30,103,28.10403832991102,196.0,R,29.806981519507186,191.0,R,Semifinals
20250725,Hard,A,3,Corentin Moutet,Daniil Medvedev,144895,106421,59,14,26.26694045174538,180.0,L,29.451060917180012,198.0,R,Quarterfinals
20250725,Hard,A,3,Taylor Fritz,Matteo Arnaldi,126203,208286,4,44,27.73990417522245,196.0,R,24.418891170431213,185.0,R,3rd Round
20250725,Clay,A,3,Luciano Darderi,Camilo Ugo Carabelli,209260,200116,46,51,23.44147843942505,183.0,R,26.105407255304584,185.0,R,Semifinals
20250725,Hard,A,3,Alex De Minaur,Brandon Nakashima,200282,206909,13,32,26.43394934976044,183.0,R,23.975359342915812,188.0,R,Quarterfinals
20250725,Clay,A,3,Carlos Taberner,Damir Dzumhur,126535,106000,111,61,27.96167008898015,183.0,R,33.18001368925393,175.0,R,Semifinals
20250725,Clay,A,3,Arthur Cazaux,Arthur Rinderknech,209070,126239,100,65,22.921286789869953,183.0,R,30.00684462696783,196.0,R,Semifinals
20250726,Clay,A,3,Luciano Darderi,Carlos Taberner,209260,126535,46,111,23.444216290212182,183.0,R,27.964407939767284,183.0,R,The Final
20250726,Clay,A,3,Alexander Bublik,Arthur Cazaux,122330,209070,30,100,28.10677618069815,196.0,R,22.924024640657084,183.0,R,The Final
20250726,Hard,A,3,Bryan Shelton,Frances Tiafoe,101214,126207,8,11,59.592060232717316,185.0,R,27.512662559890487,188.0,R,Quarterfinals
20250726,Hard,A,3,Alejandro Davidovich Fokina,Taylor Fritz,200221,126203,26,4,26.140999315537304,183.0,R,27.742642026009584,196.0,R,Quarterfinals
20250727,Hard,M,3,Juan Pablo Ficovich,Jacob Fearnley,126663,207985,140,55,28.503764544832308,191.0,R,24.032854209445585,183.0,R,1st Round
20250727,Hard,M,3,Tomas Martin Etcheverry,Pierre Hugues Herbert,144869,105732,60,142,26.026009582477755,196.0,R,34.36002737850787,188.0,R,1st Round
20250727,Hard,M,3,Mariano Barrios,Gael Monfils,122628,104792,143,48,31.362080766598222,,U,38.902121834360024,193.0,R,1st Round
20250727,Hard,M,3,Learner Tien,Casey Smith,210530,103469,61,136,19.64955509924709,180.0,L,45.70841889117043,,U,1st Round
20250727,Hard,M,3,Nicolas Arseneault,Valentin Royer,212531,208316,638,111,18.521560574948666,,U,24.161533196440793,188.0,R,1st Round
20250727,Hard,M,3,Roman Safiullin,Ugo Blanchet,126128,200259,82,231,27.969883641341546,185.0,R,26.55715263518138,175.0,R,1st Round
20250727,Hard,M,3,Mpetshi G.,Soutatsu Mochizuki,-1,132422,43,122,,,,28.88432580424367,,U,1st Round
20250727,Hard,M,3,Adam Walton,Benjamin Bonzi,200443,126127,88,66,26.27789185489391,183.0,R,29.130732375085557,183.0,R,1st Round
20250727,Hard,M,3,Eduardo Nava,Zizou Bergs,124013,200267,114,52,28.37782340862423,180.0,R,26.1492128678987,185.0,R,1st Round
20250727,Hard,M,3,Reilly Opelka,Sebastian Ofner,124187,124116,74,141,27.912388774811774,211.0,R,29.207392197125255,191.0,R,1st Round
20250727,Hard,A,3,Alex De Minaur,Alejandro Davidovich Fokina,200282,200221,13,26,26.439425051334702,183.0,R,26.143737166324435,183.0,R,The Final
20250727,Hard,A,3,Alejandro Davidovich Fokina,Bryan Shelton,200221,101214,26,8,26.143737166324435,183.0,R,59.59479808350445,185.0,R,Semifinals
20250727,Hard,A,3,Alex De Minaur,Corentin Moutet,200282,144895,13,59,26.439425051334702,183.0,R,26.272416153319643,180.0,L,Semifinals
20250728,Hard,M,3,Matthew McDonald,David Goffin,100554,105676,96,65,66.96235455167694,,R,34.639288158795345,180.0,R,1st Round
20250728,Hard,M,3,Bu Y.,Vit Kopriva,-1,200240,76,80,,,,28.11772758384668,178.0,R,1st Round
20250728,Hard,M,3,Tristan Schoolkate,Joshua Fonseca,209262,128159,103,49,24.416153319644078,183.0,R,42.73511293634497,,U,1st Round
20250728,Hard,M,3,O Connell C.,Chun Hsin Tseng,-1,202358,78,107,,,,23.969883641341546,175.0,R,1st Round
20250728,Hard,M,3,Jaume Munar,David Martin,144719,103718,51,560,28.229979466119097,183.0,R,44.427104722792606,185.0,L,1st Round
20250728,Hard,M,3,Ethan Quinn,Yoshihito Nishioka,210319,106415,86,131,21.377138945927445,191.0,R,29.83436002737851,170.0,L,1st Round
20250728,Hard,M,3,Matteo Gigante,Borna Coric,209261,106432,125,92,23.561943874058862,,L,28.700889801505816,188.0,R,1st Round
20250728,Hard,M,3,Francisco Comesana,Damir Dzumhur,207681,106000,71,54,24.80766598220397,178.0,R,33.18822724161533,175.0,R,1st Round
20250728,Hard,M,3,Tristan Boyer,Andrej Kovacevic,207729,133441,123,62,24.268309377138944,188.0,R,37.08145106091718,,U,1st Round
20250728,Hard,M,3,Adrian Mannarino,Marcos Giron,105173,106218,94,59,37.07871321013005,180.0,L,32.01095140314853,180.0,R,1st Round
20250728,Hard,M,3,Miomir Kecmanovic,Quentin Halys,200175,111460,50,69,25.908281998631075,183.0,R,28.752908966461327,191.0,R,1st Round
20250728,Hard,M,3,Aleksandar Vukic,Pablo Martinez,126846,103492,99,68,29.308692676249144,188.0,R,45.53319644079398,,R,1st Round
20250728,Hard,M,3,Yusuke Watanuki,Daniel Altmaier,105552,127157,158,58,35.1895961670089,,R,26.874743326488705,188.0,R,1st Round
20250728,Hard,M,3,Dalibor Svrcina,Alexander Blockx,207494,210696,120,121,22.819986310746064,178.0,R,20.303901437371664,191.0,R,1st Round
20250728,Hard,M,3,Facundo Bagnis,Vasek Pospisil,105487,105577,689,1250,35.41409993155373,183.0,L,35.096509240246405,193.0,R,1st Round
20250728,Hard,M,3,James Duckworth,Juncheng Shang,105902,209992,106,109,33.516769336071185,183.0,R,20.48186173853525,180.0,L,1st Round
20250729,Hard,M,3,Christian Ruud,Roman Safiullin,102104,126128,13,82,52.92813141683778,188.0,R,27.975359342915812,185.0,R,2nd Round
20250729,Hard,M,3,Francisco Cerundolo,Jaume Munar,202103,144719,24,51,26.9596167008898,185.0,R,28.23271731690623,183.0,R,2nd Round
20250729,Hard,M,3,Nuno Borges,Facundo Bagnis,132686,105487,42,689,28.438056125941138,185.0,R,35.41683778234086,183.0,L,2nd Round
20250729,Hard,M,3,Daniil Medvedev,Dalibor Svrcina,106421,207494,14,120,29.462012320328544,198.0,R,22.822724161533195,178.0,R,2nd Round
20250729,Hard,M,3,Corentin Moutet,Jenson Brooksby,144895,202385,46,102,26.27789185489391,180.0,L,24.75564681724846,188.0,R,1st Round
20250729,Hard,M,3,Eduardo Nava,Terence Atmane,124013,209279,114,132,28.383299110198493,180.0,R,23.550992470910334,193.0,L,2nd Round
20250729,Hard,M,3,Holger Rune,Mpetshi G.,208029,-1,9,43,22.250513347022586,188.0,R,,,,2nd Round
20250729,Hard,M,3,Alex Michelsen,Mariano Barrios,210506,122628,34,143,20.92539356605065,193.0,R,31.367556468172484,,U,2nd Round
20250729,Hard,M,3,Alexandre Muller,Miomir Kecmanovic,124186,200175,40,50,28.487337440109513,183.0,R,25.911019849418206,183.0,R,2nd Round
20250729,Hard,M,3,Alexei Popyrin,Nicolas Arseneault,200615,212531,26,638,25.982203969883642,196.0,R,18.527036276522928,,U,2nd Round
20250729,Hard,M,3,Lorenzo Musetti,James Duckworth,207518,105902,10,106,23.405886379192335,185.0,R,33.51950718685831,183.0,R,2nd Round
20250729,Hard,M,3,Alexis Galarneau,Arthur Rinderknech,200008,126239,193,64,26.409308692676248,180.0,R,30.017796030116358,196.0,R,1st Round
20250729,Hard,M,3,Karen Khachanov,Juan Pablo Ficovich,111575,126663,16,140,29.188227241615333,198.0,R,28.50924024640657,191.0,R,2nd Round
